地域区分ID, 地域区分名, 登録日, 修正日
id, name, create_on, modify_on
24472,三重県度会郡南伊勢町,2016-02-13 10:00:00,2016-02-13 10:00:00
24540,三重県北牟婁郡,2016-02-13 10:00:00,2016-02-13 10:00:00
24543,三重県北牟婁郡紀北町,2016-02-13 10:00:00,2016-02-13 10:00:00
24560,三重県南牟婁郡,2016-02-13 10:00:00,2016-02-13 10:00:00
24561,三重県南牟婁郡御浜町,2016-02-13 10:00:00,2016-02-13 10:00:00
24562,三重県南牟婁郡紀宝町,2016-02-13 10:00:00,2016-02-13 10:00:00
25000,滋賀県,2016-02-13 10:00:00,2016-02-13 10:00:00
25201,滋賀県大津市,2016-02-13 10:00:00,2016-02-13 10:00:00
25202,滋賀県彦根市,2016-02-13 10:00:00,2016-02-13 10:00:00
25203,滋賀県長浜市,2016-02-13 10:00:00,2016-02-13 10:00:00
25204,滋賀県近江八幡市,2016-02-13 10:00:00,2016-02-13 10:00:00
25206,滋賀県草津市,2016-02-13 10:00:00,2016-02-13 10:00:00
25207,滋賀県守山市,2016-02-13 10:00:00,2016-02-13 10:00:00
25208,滋賀県栗東市,2016-02-13 10:00:00,2016-02-13 10:00:00
25209,滋賀県甲賀市,2016-02-13 10:00:00,2016-02-13 10:00:00
25210,滋賀県野洲市,2016-02-13 10:00:00,2016-02-13 10:00:00
25211,滋賀県湖南市,2016-02-13 10:00:00,2016-02-13 10:00:00
25212,滋賀県高島市,2016-02-13 10:00:00,2016-02-13 10:00:00
25213,滋賀県東近江市,2016-02-13 10:00:00,2016-02-13 10:00:00
25214,滋賀県米原市,2016-02-13 10:00:00,2016-02-13 10:00:00
25380,滋賀県蒲生郡,2016-02-13 10:00:00,2016-02-13 10:00:00
25383,滋賀県蒲生郡日野町,2016-02-13 10:00:00,2016-02-13 10:00:00
25384,滋賀県蒲生郡竜王町,2016-02-13 10:00:00,2016-02-13 10:00:00
25420,滋賀県愛知郡,2016-02-13 10:00:00,2016-02-13 10:00:00
25425,滋賀県愛知郡愛荘町,2016-02-13 10:00:00,2016-02-13 10:00:00
25440,滋賀県犬上郡,2016-02-13 10:00:00,2016-02-13 10:00:00
25441,滋賀県犬上郡豊郷町,2016-02-13 10:00:00,2016-02-13 10:00:00
25442,滋賀県犬上郡甲良町,2016-02-13 10:00:00,2016-02-13 10:00:00
25443,滋賀県犬上郡多賀町,2016-02-13 10:00:00,2016-02-13 10:00:00
26000,京都府,2016-02-13 10:00:00,2016-02-13 10:00:00
26100,京都府京都市,2016-02-13 10:00:00,2016-02-13 10:00:00
26101,京都府京都市北区,2016-02-13 10:00:00,2016-02-13 10:00:00
26102,京都府京都市上京区,2016-02-13 10:00:00,2016-02-13 10:00:00
26103,京都府京都市左京区,2016-02-13 10:00:00,2016-02-13 10:00:00
26104,京都府京都市中京区,2016-02-13 10:00:00,2016-02-13 10:00:00
26105,京都府京都市東山区,2016-02-13 10:00:00,2016-02-13 10:00:00
26106,京都府京都市下京区,2016-02-13 10:00:00,2016-02-13 10:00:00
26107,京都府京都市南区,2016-02-13 10:00:00,2016-02-13 10:00:00
26108,京都府京都市右京区,2016-02-13 10:00:00,2016-02-13 10:00:00
26109,京都府京都市伏見区,2016-02-13 10:00:00,2016-02-13 10:00:00
26110,京都府京都市山科区,2016-02-13 10:00:00,2016-02-13 10:00:00
26111,京都府京都市西京区,2016-02-13 10:00:00,2016-02-13 10:00:00
26201,京都府福知山市,2016-02-13 10:00:00,2016-02-13 10:00:00
26202,京都府舞鶴市,2016-02-13 10:00:00,2016-02-13 10:00:00
26203,京都府綾部市,2016-02-13 10:00:00,2016-02-13 10:00:00
26204,京都府宇治市,2016-02-13 10:00:00,2016-02-13 10:00:00
26205,京都府宮津市,2016-02-13 10:00:00,2016-02-13 10:00:00
26206,京都府亀岡市,2016-02-13 10:00:00,2016-02-13 10:00:00
26207,京都府城陽市,2016-02-13 10:00:00,2016-02-13 10:00:00
26208,京都府向日市,2016-02-13 10:00:00,2016-02-13 10:00:00
26209,京都府長岡京市,2016-02-13 10:00:00,2016-02-13 10:00:00
26210,京都府八幡市,2016-02-13 10:00:00,2016-02-13 10:00:00
26211,京都府京田辺市,2016-02-13 10:00:00,2016-02-13 10:00:00
26212,京都府京丹後市,2016-02-13 10:00:00,2016-02-13 10:00:00
26213,京都府南丹市,2016-02-13 10:00:00,2016-02-13 10:00:00
26214,京都府木津川市,2016-02-13 10:00:00,2016-02-13 10:00:00
26300,京都府乙訓郡,2016-02-13 10:00:00,2016-02-13 10:00:00
26303,京都府乙訓郡大山崎町,2016-02-13 10:00:00,2016-02-13 10:00:00
26320,京都府久世郡,2016-02-13 10:00:00,2016-02-13 10:00:00
26322,京都府久世郡久御山町,2016-02-13 10:00:00,2016-02-13 10:00:00
26340,京都府綴喜郡,2016-02-13 10:00:00,2016-02-13 10:00:00
26343,京都府綴喜郡井手町,2016-02-13 10:00:00,2016-02-13 10:00:00
26344,京都府綴喜郡宇治田原町,2016-02-13 10:00:00,2016-02-13 10:00:00
26360,京都府相楽郡,2016-02-13 10:00:00,2016-02-13 10:00:00
26364,京都府相楽郡笠置町,2016-02-13 10:00:00,2016-02-13 10:00:00
26365,京都府相楽郡和束町,2016-02-13 10:00:00,2016-02-13 10:00:00
26366,京都府相楽郡精華町,2016-02-13 10:00:00,2016-02-13 10:00:00
26367,京都府相楽郡南山城村,2016-02-13 10:00:00,2016-02-13 10:00:00
26400,京都府船井郡,2016-02-13 10:00:00,2016-02-13 10:00:00
26407,京都府船井郡京丹波町,2016-02-13 10:00:00,2016-02-13 10:00:00
26460,京都府与謝郡,2016-02-13 10:00:00,2016-02-13 10:00:00
26463,京都府与謝郡伊根町,2016-02-13 10:00:00,2016-02-13 10:00:00
26465,京都府与謝郡与謝野町,2016-02-13 10:00:00,2016-02-13 10:00:00
27000,大阪府,2016-02-13 10:00:00,2016-02-13 10:00:00
27100,大阪府大阪市,2016-02-13 10:00:00,2016-02-13 10:00:00
27102,大阪府大阪市都島区,2016-02-13 10:00:00,2016-02-13 10:00:00
27103,大阪府大阪市福島区,2016-02-13 10:00:00,2016-02-13 10:00:00
27104,大阪府大阪市此花区,2016-02-13 10:00:00,2016-02-13 10:00:00
27106,大阪府大阪市西区,2016-02-13 10:00:00,2016-02-13 10:00:00
27107,大阪府大阪市港区,2016-02-13 10:00:00,2016-02-13 10:00:00
27108,大阪府大阪市大正区,2016-02-13 10:00:00,2016-02-13 10:00:00
27109,大阪府大阪市天王寺区,2016-02-13 10:00:00,2016-02-13 10:00:00
27111,大阪府大阪市浪速区,2016-02-13 10:00:00,2016-02-13 10:00:00
27113,大阪府大阪市西淀川区,2016-02-13 10:00:00,2016-02-13 10:00:00
27114,大阪府大阪市東淀川区,2016-02-13 10:00:00,2016-02-13 10:00:00
27115,大阪府大阪市東成区,2016-02-13 10:00:00,2016-02-13 10:00:00
27116,大阪府大阪市生野区,2016-02-13 10:00:00,2016-02-13 10:00:00
27117,大阪府大阪市旭区,2016-02-13 10:00:00,2016-02-13 10:00:00
27118,大阪府大阪市城東区,2016-02-13 10:00:00,2016-02-13 10:00:00
27119,大阪府大阪市阿倍野区,2016-02-13 10:00:00,2016-02-13 10:00:00
27120,大阪府大阪市住吉区,2016-02-13 10:00:00,2016-02-13 10:00:00
27121,大阪府大阪市東住吉区,2016-02-13 10:00:00,2016-02-13 10:00:00
27122,大阪府大阪市西成区,2016-02-13 10:00:00,2016-02-13 10:00:00
27123,大阪府大阪市淀川区,2016-02-13 10:00:00,2016-02-13 10:00:00
27124,大阪府大阪市鶴見区,2016-02-13 10:00:00,2016-02-13 10:00:00
27125,大阪府大阪市住之江区,2016-02-13 10:00:00,2016-02-13 10:00:00
27126,大阪府大阪市平野区,2016-02-13 10:00:00,2016-02-13 10:00:00
27127,大阪府大阪市北区,2016-02-13 10:00:00,2016-02-13 10:00:00
27128,大阪府大阪市中央区,2016-02-13 10:00:00,2016-02-13 10:00:00
27140,大阪府堺市,2016-02-13 10:00:00,2016-02-13 10:00:00
27141,大阪府堺市堺区,2016-02-13 10:00:00,2016-02-13 10:00:00
27142,大阪府堺市中区,2016-02-13 10:00:00,2016-02-13 10:00:00
27143,大阪府堺市東区,2016-02-13 10:00:00,2016-02-13 10:00:00
27144,大阪府堺市西区,2016-02-13 10:00:00,2016-02-13 10:00:00
27145,大阪府堺市南区,2016-02-13 10:00:00,2016-02-13 10:00:00
27146,大阪府堺市北区,2016-02-13 10:00:00,2016-02-13 10:00:00
27147,大阪府堺市美原区,2016-02-13 10:00:00,2016-02-13 10:00:00
27202,大阪府岸和田市,2016-02-13 10:00:00,2016-02-13 10:00:00
27203,大阪府豊中市,2016-02-13 10:00:00,2016-02-13 10:00:00
27204,大阪府池田市,2016-02-13 10:00:00,2016-02-13 10:00:00
27205,大阪府吹田市,2016-02-13 10:00:00,2016-02-13 10:00:00
27206,大阪府泉大津市,2016-02-13 10:00:00,2016-02-13 10:00:00
27207,大阪府高槻市,2016-02-13 10:00:00,2016-02-13 10:00:00
27208,大阪府貝塚市,2016-02-13 10:00:00,2016-02-13 10:00:00
27209,大阪府守口市,2016-02-13 10:00:00,2016-02-13 10:00:00
27210,大阪府枚方市,2016-02-13 10:00:00,2016-02-13 10:00:00
27211,大阪府茨木市,2016-02-13 10:00:00,2016-02-13 10:00:00
27212,大阪府八尾市,2016-02-13 10:00:00,2016-02-13 10:00:00
27213,大阪府泉佐野市,2016-02-13 10:00:00,2016-02-13 10:00:00
27214,大阪府富田林市,2016-02-13 10:00:00,2016-02-13 10:00:00
27215,大阪府寝屋川市,2016-02-13 10:00:00,2016-02-13 10:00:00
27216,大阪府河内長野市,2016-02-13 10:00:00,2016-02-13 10:00:00
27217,大阪府松原市,2016-02-13 10:00:00,2016-02-13 10:00:00
27218,大阪府大東市,2016-02-13 10:00:00,2016-02-13 10:00:00
27219,大阪府和泉市,2016-02-13 10:00:00,2016-02-13 10:00:00
27220,大阪府箕面市,2016-02-13 10:00:00,2016-02-13 10:00:00
27221,大阪府柏原市,2016-02-13 10:00:00,2016-02-13 10:00:00
27222,大阪府羽曳野市,2016-02-13 10:00:00,2016-02-13 10:00:00
27223,大阪府門真市,2016-02-13 10:00:00,2016-02-13 10:00:00
27224,大阪府摂津市,2016-02-13 10:00:00,2016-02-13 10:00:00
27225,大阪府高石市,2016-02-13 10:00:00,2016-02-13 10:00:00
27226,大阪府藤井寺市,2016-02-13 10:00:00,2016-02-13 10:00:00
27227,大阪府東大阪市,2016-02-13 10:00:00,2016-02-13 10:00:00
27228,大阪府泉南市,2016-02-13 10:00:00,2016-02-13 10:00:00
27229,大阪府四條畷市,2016-02-13 10:00:00,2016-02-13 10:00:00
27230,大阪府交野市,2016-02-13 10:00:00,2016-02-13 10:00:00
27231,大阪府大阪狭山市,2016-02-13 10:00:00,2016-02-13 10:00:00
27232,大阪府阪南市,2016-02-13 10:00:00,2016-02-13 10:00:00
27300,大阪府三島郡,2016-02-13 10:00:00,2016-02-13 10:00:00
27301,大阪府三島郡島本町,2016-02-13 10:00:00,2016-02-13 10:00:00
27320,大阪府豊能郡,2016-02-13 10:00:00,2016-02-13 10:00:00
27321,大阪府豊能郡豊能町,2016-02-13 10:00:00,2016-02-13 10:00:00
27322,大阪府豊能郡能勢町,2016-02-13 10:00:00,2016-02-13 10:00:00
27340,大阪府泉北郡,2016-02-13 10:00:00,2016-02-13 10:00:00
27341,大阪府泉北郡忠岡町,2016-02-13 10:00:00,2016-02-13 10:00:00
27360,大阪府泉南郡,2016-02-13 10:00:00,2016-02-13 10:00:00
27361,大阪府泉南郡熊取町,2016-02-13 10:00:00,2016-02-13 10:00:00
27362,大阪府泉南郡田尻町,2016-02-13 10:00:00,2016-02-13 10:00:00
27366,大阪府泉南郡岬町,2016-02-13 10:00:00,2016-02-13 10:00:00
27380,大阪府南河内郡,2016-02-13 10:00:00,2016-02-13 10:00:00
27381,大阪府南河内郡太子町,2016-02-13 10:00:00,2016-02-13 10:00:00
27382,大阪府南河内郡河南町,2016-02-13 10:00:00,2016-02-13 10:00:00
27383,大阪府南河内郡千早赤阪村,2016-02-13 10:00:00,2016-02-13 10:00:00
28000,兵庫県,2016-02-13 10:00:00,2016-02-13 10:00:00
28100,兵庫県神戸市,2016-02-13 10:00:00,2016-02-13 10:00:00
28101,兵庫県神戸市東灘区,2016-02-13 10:00:00,2016-02-13 10:00:00
28102,兵庫県神戸市灘区,2016-02-13 10:00:00,2016-02-13 10:00:00
28105,兵庫県神戸市兵庫区,2016-02-13 10:00:00,2016-02-13 10:00:00
28106,兵庫県神戸市長田区,2016-02-13 10:00:00,2016-02-13 10:00:00
28107,兵庫県神戸市須磨区,2016-02-13 10:00:00,2016-02-13 10:00:00
28108,兵庫県神戸市垂水区,2016-02-13 10:00:00,2016-02-13 10:00:00
28109,兵庫県神戸市北区,2016-02-13 10:00:00,2016-02-13 10:00:00
28110,兵庫県神戸市中央区,2016-02-13 10:00:00,2016-02-13 10:00:00
28111,兵庫県神戸市西区,2016-02-13 10:00:00,2016-02-13 10:00:00
28201,兵庫県姫路市,2016-02-13 10:00:00,2016-02-13 10:00:00
28202,兵庫県尼崎市,2016-02-13 10:00:00,2016-02-13 10:00:00
28203,兵庫県明石市,2016-02-13 10:00:00,2016-02-13 10:00:00
28204,兵庫県西宮市,2016-02-13 10:00:00,2016-02-13 10:00:00
28205,兵庫県洲本市,2016-02-13 10:00:00,2016-02-13 10:00:00
28206,兵庫県芦屋市,2016-02-13 10:00:00,2016-02-13 10:00:00
28207,兵庫県伊丹市,2016-02-13 10:00:00,2016-02-13 10:00:00
28208,兵庫県相生市,2016-02-13 10:00:00,2016-02-13 10:00:00
28209,兵庫県豊岡市,2016-02-13 10:00:00,2016-02-13 10:00:00
28210,兵庫県加古川市,2016-02-13 10:00:00,2016-02-13 10:00:00
28212,兵庫県赤穂市,2016-02-13 10:00:00,2016-02-13 10:00:00
28213,兵庫県西脇市,2016-02-13 10:00:00,2016-02-13 10:00:00
28214,兵庫県宝塚市,2016-02-13 10:00:00,2016-02-13 10:00:00
28215,兵庫県三木市,2016-02-13 10:00:00,2016-02-13 10:00:00
28216,兵庫県高砂市,2016-02-13 10:00:00,2016-02-13 10:00:00
28217,兵庫県川西市,2016-02-13 10:00:00,2016-02-13 10:00:00
28218,兵庫県小野市,2016-02-13 10:00:00,2016-02-13 10:00:00
28219,兵庫県三田市,2016-02-13 10:00:00,2016-02-13 10:00:00
28220,兵庫県加西市,2016-02-13 10:00:00,2016-02-13 10:00:00
28221,兵庫県篠山市,2016-02-13 10:00:00,2016-02-13 10:00:00
28222,兵庫県養父市,2016-02-13 10:00:00,2016-02-13 10:00:00
28223,兵庫県丹波市,2016-02-13 10:00:00,2016-02-13 10:00:00
28224,兵庫県南あわじ市,2016-02-13 10:00:00,2016-02-13 10:00:00
28225,兵庫県朝来市,2016-02-13 10:00:00,2016-02-13 10:00:00
28226,兵庫県淡路市,2016-02-13 10:00:00,2016-02-13 10:00:00
28227,兵庫県宍粟市,2016-02-13 10:00:00,2016-02-13 10:00:00
28228,兵庫県加東市,2016-02-13 10:00:00,2016-02-13 10:00:00
28229,兵庫県たつの市,2016-02-13 10:00:00,2016-02-13 10:00:00
28300,兵庫県川辺郡,2016-02-13 10:00:00,2016-02-13 10:00:00
28301,兵庫県川辺郡猪名川町,2016-02-13 10:00:00,2016-02-13 10:00:00
28360,兵庫県多可郡,2016-02-13 10:00:00,2016-02-13 10:00:00
28365,兵庫県多可郡多可町,2016-02-13 10:00:00,2016-02-13 10:00:00
28380,兵庫県加古郡,2016-02-13 10:00:00,2016-02-13 10:00:00
28381,兵庫県加古郡稲美町,2016-02-13 10:00:00,2016-02-13 10:00:00
28382,兵庫県加古郡播磨町,2016-02-13 10:00:00,2016-02-13 10:00:00
28440,兵庫県神崎郡,2016-02-13 10:00:00,2016-02-13 10:00:00
28442,兵庫県神崎郡市川町,2016-02-13 10:00:00,2016-02-13 10:00:00
28443,兵庫県神崎郡福崎町,2016-02-13 10:00:00,2016-02-13 10:00:00
28446,兵庫県神崎郡神河町,2016-02-13 10:00:00,2016-02-13 10:00:00
28460,兵庫県揖保郡,2016-02-13 10:00:00,2016-02-13 10:00:00
28464,兵庫県揖保郡太子町,2016-02-13 10:00:00,2016-02-13 10:00:00
28480,兵庫県赤穂郡,2016-02-13 10:00:00,2016-02-13 10:00:00
28481,兵庫県赤穂郡上郡町,2016-02-13 10:00:00,2016-02-13 10:00:00
28500,兵庫県佐用郡,2016-02-13 10:00:00,2016-02-13 10:00:00
28501,兵庫県佐用郡佐用町,2016-02-13 10:00:00,2016-02-13 10:00:00
28580,兵庫県美方郡,2016-02-13 10:00:00,2016-02-13 10:00:00
28585,兵庫県美方郡香美町,2016-02-13 10:00:00,2016-02-13 10:00:00
28586,兵庫県美方郡新温泉町,2016-02-13 10:00:00,2016-02-13 10:00:00
29000,奈良県,2016-02-13 10:00:00,2016-02-13 10:00:00
29201,奈良県奈良市,2016-02-13 10:00:00,2016-02-13 10:00:00
29202,奈良県大和高田市,2016-02-13 10:00:00,2016-02-13 10:00:00
29203,奈良県大和郡山市,2016-02-13 10:00:00,2016-02-13 10:00:00
29204,奈良県天理市,2016-02-13 10:00:00,2016-02-13 10:00:00
29205,奈良県橿原市,2016-02-13 10:00:00,2016-02-13 10:00:00
29206,奈良県桜井市,2016-02-13 10:00:00,2016-02-13 10:00:00
29207,奈良県五條市,2016-02-13 10:00:00,2016-02-13 10:00:00
29208,奈良県御所市,2016-02-13 10:00:00,2016-02-13 10:00:00
29209,奈良県生駒市,2016-02-13 10:00:00,2016-02-13 10:00:00
29210,奈良県香芝市,2016-02-13 10:00:00,2016-02-13 10:00:00
29211,奈良県葛城市,2016-02-13 10:00:00,2016-02-13 10:00:00
29212,奈良県宇陀市,2016-02-13 10:00:00,2016-02-13 10:00:00
29320,奈良県山辺郡,2016-02-13 10:00:00,2016-02-13 10:00:00
29322,奈良県山辺郡山添村,2016-02-13 10:00:00,2016-02-13 10:00:00
29340,奈良県生駒郡,2016-02-13 10:00:00,2016-02-13 10:00:00
29342,奈良県生駒郡平群町,2016-02-13 10:00:00,2016-02-13 10:00:00
29343,奈良県生駒郡三郷町,2016-02-13 10:00:00,2016-02-13 10:00:00
29344,奈良県生駒郡斑鳩町,2016-02-13 10:00:00,2016-02-13 10:00:00
29345,奈良県生駒郡安堵町,2016-02-13 10:00:00,2016-02-13 10:00:00
29360,奈良県磯城郡,2016-02-13 10:00:00,2016-02-13 10:00:00
29361,奈良県磯城郡川西町,2016-02-13 10:00:00,2016-02-13 10:00:00
29362,奈良県磯城郡三宅町,2016-02-13 10:00:00,2016-02-13 10:00:00
29363,奈良県磯城郡田原本町,2016-02-13 10:00:00,2016-02-13 10:00:00
29380,奈良県宇陀郡,2016-02-13 10:00:00,2016-02-13 10:00:00
29385,奈良県宇陀郡曽爾村,2016-02-13 10:00:00,2016-02-13 10:00:00
29386,奈良県宇陀郡御杖村,2016-02-13 10:00:00,2016-02-13 10:00:00
29400,奈良県高市郡,2016-02-13 10:00:00,2016-02-13 10:00:00
29401,奈良県高市郡高取町,2016-02-13 10:00:00,2016-02-13 10:00:00
29402,奈良県高市郡明日香村,2016-02-13 10:00:00,2016-02-13 10:00:00
29420,奈良県北葛城郡,2016-02-13 10:00:00,2016-02-13 10:00:00
29424,奈良県北葛城郡上牧町,2016-02-13 10:00:00,2016-02-13 10:00:00
29425,奈良県北葛城郡王寺町,2016-02-13 10:00:00,2016-02-13 10:00:00
29426,奈良県北葛城郡広陵町,2016-02-13 10:00:00,2016-02-13 10:00:00
29427,奈良県北葛城郡河合町,2016-02-13 10:00:00,2016-02-13 10:00:00
29440,奈良県吉野郡,2016-02-13 10:00:00,2016-02-13 10:00:00
29441,奈良県吉野郡吉野町,2016-02-13 10:00:00,2016-02-13 10:00:00
29442,奈良県吉野郡大淀町,2016-02-13 10:00:00,2016-02-13 10:00:00
29443,奈良県吉野郡下市町,2016-02-13 10:00:00,2016-02-13 10:00:00
29444,奈良県吉野郡黒滝村,2016-02-13 10:00:00,2016-02-13 10:00:00
29446,奈良県吉野郡天川村,2016-02-13 10:00:00,2016-02-13 10:00:00
29447,奈良県吉野郡野迫川村,2016-02-13 10:00:00,2016-02-13 10:00:00
29449,奈良県吉野郡十津川村,2016-02-13 10:00:00,2016-02-13 10:00:00
29450,奈良県吉野郡下北山村,2016-02-13 10:00:00,2016-02-13 10:00:00
29451,奈良県吉野郡上北山村,2016-02-13 10:00:00,2016-02-13 10:00:00
29452,奈良県吉野郡川上村,2016-02-13 10:00:00,2016-02-13 10:00:00
29453,奈良県吉野郡東吉野村,2016-02-13 10:00:00,2016-02-13 10:00:00
30000,和歌山県,2016-02-13 10:00:00,2016-02-13 10:00:00
30201,和歌山県和歌山市,2016-02-13 10:00:00,2016-02-13 10:00:00
30202,和歌山県海南市,2016-02-13 10:00:00,2016-02-13 10:00:00
30203,和歌山県橋本市,2016-02-13 10:00:00,2016-02-13 10:00:00
30204,和歌山県有田市,2016-02-13 10:00:00,2016-02-13 10:00:00
30205,和歌山県御坊市,2016-02-13 10:00:00,2016-02-13 10:00:00
30206,和歌山県田辺市,2016-02-13 10:00:00,2016-02-13 10:00:00
30207,和歌山県新宮市,2016-02-13 10:00:00,2016-02-13 10:00:00
30208,和歌山県紀の川市,2016-02-13 10:00:00,2016-02-13 10:00:00
30209,和歌山県岩出市,2016-02-13 10:00:00,2016-02-13 10:00:00
30300,和歌山県海草郡,2016-02-13 10:00:00,2016-02-13 10:00:00
30304,和歌山県海草郡紀美野町,2016-02-13 10:00:00,2016-02-13 10:00:00
30340,和歌山県伊都郡,2016-02-13 10:00:00,2016-02-13 10:00:00
30341,和歌山県伊都郡かつらぎ町,2016-02-13 10:00:00,2016-02-13 10:00:00
30343,和歌山県伊都郡九度山町,2016-02-13 10:00:00,2016-02-13 10:00:00
30344,和歌山県伊都郡高野町,2016-02-13 10:00:00,2016-02-13 10:00:00
30360,和歌山県有田郡,2016-02-13 10:00:00,2016-02-13 10:00:00
30361,和歌山県有田郡湯浅町,2016-02-13 10:00:00,2016-02-13 10:00:00
30362,和歌山県有田郡広川町,2016-02-13 10:00:00,2016-02-13 10:00:00
30366,和歌山県有田郡有田川町,2016-02-13 10:00:00,2016-02-13 10:00:00
30380,和歌山県日高郡,2016-02-13 10:00:00,2016-02-13 10:00:00
30381,和歌山県日高郡美浜町,2016-02-13 10:00:00,2016-02-13 10:00:00
30382,和歌山県日高郡日高町,2016-02-13 10:00:00,2016-02-13 10:00:00
30383,和歌山県日高郡由良町,2016-02-13 10:00:00,2016-02-13 10:00:00
30390,和歌山県日高郡印南町,2016-02-13 10:00:00,2016-02-13 10:00:00
30391,和歌山県日高郡みなべ町,2016-02-13 10:00:00,2016-02-13 10:00:00
30392,和歌山県日高郡日高川町,2016-02-13 10:00:00,2016-02-13 10:00:00
30400,和歌山県西牟婁郡,2016-02-13 10:00:00,2016-02-13 10:00:00
30401,和歌山県西牟婁郡白浜町,2016-02-13 10:00:00,2016-02-13 10:00:00
30404,和歌山県西牟婁郡上富田町,2016-02-13 10:00:00,2016-02-13 10:00:00
30406,和歌山県西牟婁郡すさみ町,2016-02-13 10:00:00,2016-02-13 10:00:00
30420,和歌山県東牟婁郡,2016-02-13 10:00:00,2016-02-13 10:00:00
30421,和歌山県東牟婁郡那智勝浦町,2016-02-13 10:00:00,2016-02-13 10:00:00
30422,和歌山県東牟婁郡太地町,2016-02-13 10:00:00,2016-02-13 10:00:00
30424,和歌山県東牟婁郡古座川町,2016-02-13 10:00:00,2016-02-13 10:00:00
30427,和歌山県東牟婁郡北山村,2016-02-13 10:00:00,2016-02-13 10:00:00
30428,和歌山県東牟婁郡串本町,2016-02-13 10:00:00,2016-02-13 10:00:00
31000,鳥取県,2016-02-13 10:00:00,2016-02-13 10:00:00
31201,鳥取県鳥取市,2016-02-13 10:00:00,2016-02-13 10:00:00
31202,鳥取県米子市,2016-02-13 10:00:00,2016-02-13 10:00:00
31203,鳥取県倉吉市,2016-02-13 10:00:00,2016-02-13 10:00:00
31204,鳥取県境港市,2016-02-13 10:00:00,2016-02-13 10:00:00
31300,鳥取県岩美郡,2016-02-13 10:00:00,2016-02-13 10:00:00
31302,鳥取県岩美郡岩美町,2016-02-13 10:00:00,2016-02-13 10:00:00
31320,鳥取県八頭郡,2016-02-13 10:00:00,2016-02-13 10:00:00
31325,鳥取県八頭郡若桜町,2016-02-13 10:00:00,2016-02-13 10:00:00
31328,鳥取県八頭郡智頭町,2016-02-13 10:00:00,2016-02-13 10:00:00
31329,鳥取県八頭郡八頭町,2016-02-13 10:00:00,2016-02-13 10:00:00
31360,鳥取県東伯郡,2016-02-13 10:00:00,2016-02-13 10:00:00
31364,鳥取県東伯郡三朝町,2016-02-13 10:00:00,2016-02-13 10:00:00
31370,鳥取県東伯郡湯梨浜町,2016-02-13 10:00:00,2016-02-13 10:00:00
31371,鳥取県東伯郡琴浦町,2016-02-13 10:00:00,2016-02-13 10:00:00
31372,鳥取県東伯郡北栄町,2016-02-13 10:00:00,2016-02-13 10:00:00
31380,鳥取県西伯郡,2016-02-13 10:00:00,2016-02-13 10:00:00
31384,鳥取県西伯郡日吉津村,2016-02-13 10:00:00,2016-02-13 10:00:00
31386,鳥取県西伯郡大山町,2016-02-13 10:00:00,2016-02-13 10:00:00
31389,鳥取県西伯郡南部町,2016-02-13 10:00:00,2016-02-13 10:00:00
31390,鳥取県西伯郡伯耆町,2016-02-13 10:00:00,2016-02-13 10:00:00
31400,鳥取県日野郡,2016-02-13 10:00:00,2016-02-13 10:00:00
31401,鳥取県日野郡日南町,2016-02-13 10:00:00,2016-02-13 10:00:00
31402,鳥取県日野郡日野町,2016-02-13 10:00:00,2016-02-13 10:00:00
31403,鳥取県日野郡江府町,2016-02-13 10:00:00,2016-02-13 10:00:00
32000,島根県,2016-02-13 10:00:00,2016-02-13 10:00:00
32201,島根県松江市,2016-02-13 10:00:00,2016-02-13 10:00:00
32202,島根県浜田市,2016-02-13 10:00:00,2016-02-13 10:00:00
32203,島根県出雲市,2016-02-13 10:00:00,2016-02-13 10:00:00
32204,島根県益田市,2016-02-13 10:00:00,2016-02-13 10:00:00
32205,島根県大田市,2016-02-13 10:00:00,2016-02-13 10:00:00
32206,島根県安来市,2016-02-13 10:00:00,2016-02-13 10:00:00
32207,島根県江津市,2016-02-13 10:00:00,2016-02-13 10:00:00
32209,島根県雲南市,2016-02-13 10:00:00,2016-02-13 10:00:00
32340,島根県仁多郡,2016-02-13 10:00:00,2016-02-13 10:00:00
32343,島根県仁多郡奥出雲町,2016-02-13 10:00:00,2016-02-13 10:00:00
32380,島根県飯石郡,2016-02-13 10:00:00,2016-02-13 10:00:00
32386,島根県飯石郡飯南町,2016-02-13 10:00:00,2016-02-13 10:00:00
32440,島根県邑智郡,2016-02-13 10:00:00,2016-02-13 10:00:00
32441,島根県邑智郡川本町,2016-02-13 10:00:00,2016-02-13 10:00:00
32448,島根県邑智郡美郷町,2016-02-13 10:00:00,2016-02-13 10:00:00
32449,島根県邑智郡邑南町,2016-02-13 10:00:00,2016-02-13 10:00:00
32500,島根県鹿足郡,2016-02-13 10:00:00,2016-02-13 10:00:00
32501,島根県鹿足郡津和野町,2016-02-13 10:00:00,2016-02-13 10:00:00
32505,島根県鹿足郡吉賀町,2016-02-13 10:00:00,2016-02-13 10:00:00
32520,島根県隠岐郡,2016-02-13 10:00:00,2016-02-13 10:00:00
32525,島根県隠岐郡海士町,2016-02-13 10:00:00,2016-02-13 10:00:00
32526,島根県隠岐郡西ノ島町,2016-02-13 10:00:00,2016-02-13 10:00:00
32527,島根県隠岐郡知夫村,2016-02-13 10:00:00,2016-02-13 10:00:00
