郵便番号, 地域区分ID, (旧)郵便番号, 都道府県名(よみ), 市区町村名(よみ), 町域名(よみ), 都道府県名, 市区町村名, 町域名, 一町域が二以上の郵便番号で表される場合の表示, 小字毎に番地が起番されている町域の表示, 丁目を有する町域の場合の表示, 一つの郵便番号で二以上の町域を表す場合の表示, 更新の表示, 変更理由, 登録日, 修正日
post_id, region_id, post_id_old, state_re, cities_re, town_re, state, cities, town,more_info1,more_info2,more_info3,more_info4,more_info5,more_info6, create_on, modify_on
8191331,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏｸｶﾞ,福岡県,糸島市,志摩久家,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191335,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏｹﾔ,福岡県,糸島市,志摩芥屋,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191323,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏｺｶﾞﾈﾏﾙ,福岡県,糸島市,志摩小金丸,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191321,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏｺﾌｼﾞ,福岡県,糸島市,志摩小富士,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191304,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏｻｸﾗｲ,福岡県,糸島市,志摩桜井,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191333,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏｼﾝﾏﾁ,福岡県,糸島市,志摩新町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191311,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾂﾜｻﾞｷ,福岡県,糸島市,志摩津和崎,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191325,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾆｼｶｲﾂﾞｶ,福岡県,糸島市,志摩西貝塚,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191303,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾉｷﾞﾀ,福岡県,糸島市,志摩野北,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191312,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾊﾂ,福岡県,糸島市,志摩初,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191305,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾊﾞﾊﾞ,福岡県,糸島市,志摩馬場,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191324,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾋｶﾞｼｶｲﾂﾞｶ,福岡県,糸島市,志摩東貝塚,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191336,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾋﾒｼﾏ,福岡県,糸島市,志摩姫島,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191332,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾌﾅｺｼ,福岡県,糸島市,志摩船越,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191306,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾏﾂｸﾞﾏ,福岡県,糸島市,志摩松隈,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191322,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾐﾄｺ,福岡県,糸島市,志摩御床,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191314,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾓﾛﾖｼ,福岡県,糸島市,志摩師吉,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191302,40230,81913,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾏﾖｼﾀﾞ,福岡県,糸島市,志摩吉田,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191154,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾗｲﾄ,福岡県,糸島市,白糸,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191114,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｼﾝﾃﾞﾝ,福岡県,糸島市,新田,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191581,40230,81915,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｽﾞｲﾊﾞｲｼﾞ,福岡県,糸島市,瑞梅寺,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191572,40230,81915,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｽｴﾅｶﾞ,福岡県,糸島市,末永,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191156,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｾﾄ,福岡県,糸島市,瀬戸,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191561,40230,81915,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ｿﾈ,福岡県,糸島市,曽根,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191564,40230,81915,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾀﾞｲﾓﾝ,福岡県,糸島市,大門,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191143,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾀｶｳｴ,福岡県,糸島市,高上,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191571,40230,81915,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾀｶｽ,福岡県,糸島市,高祖,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191102,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾀｶﾀ,福岡県,糸島市,高田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191134,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾀｸ,福岡県,糸島市,多久,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191125,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾁﾊﾔｼﾝﾃﾞﾝ,福岡県,糸島市,千早新田,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191111,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾄﾏﾘ,福岡県,糸島市,泊,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191133,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾄﾐ,福岡県,糸島市,富,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191153,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾅｶﾞﾉ,福岡県,糸島市,長野,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191575,40230,81915,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾉﾄﾞｳ,福岡県,糸島市,西堂,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191622,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳｲｷｻﾝ,福岡県,糸島市,二丈一貴山,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191623,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳｲｼｻﾞｷ,福岡県,糸島市,二丈石崎,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191611,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳｶﾀﾔﾏ,福岡県,糸島市,二丈片山,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191621,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳｶﾐﾌｶｴ,福岡県,糸島市,二丈上深江,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191642,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳｼｶｶ,福岡県,糸島市,二丈鹿家,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191616,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾀｹ,福岡県,糸島市,二丈武,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191615,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾀﾅｶ,福岡県,糸島市,二丈田中,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191625,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾅｶﾞｲｼ,福岡県,糸島市,二丈長石,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191614,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾊﾏｸﾎﾞ,福岡県,糸島市,二丈浜窪,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191626,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾊﾛ,福岡県,糸島市,二丈波呂,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191601,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾌｶｴ,福岡県,糸島市,二丈深江,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191631,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾌｸｲ,福岡県,糸島市,二丈福井,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191612,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾏｽｴ(ｼﾓﾏｽｴ),福岡県,糸島市,二丈松末（下松末）,1,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191613,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾏｽｴ(ｿﾉﾀ),福岡県,糸島市,二丈松末（その他）,1,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191627,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾏﾂｸﾆ,福岡県,糸島市,二丈松国,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191624,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾐﾂﾖｼ,福岡県,糸島市,二丈満吉,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191641,40230,81916,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾆｼﾞｮｳﾖｼｲ,福岡県,糸島市,二丈吉井,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191104,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾊﾀｴ,福岡県,糸島市,波多江,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191107,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾊﾀｴｴｷｷﾀ,福岡県,糸島市,波多江駅北,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191108,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾊﾀｴｴｷﾐﾅﾐ,福岡県,糸島市,波多江駅南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191122,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾋｶﾞｼ,福岡県,糸島市,東,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191151,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾎﾝ,福岡県,糸島市,本,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191113,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾏｴﾊﾞﾙ,福岡県,糸島市,前原,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191138,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾏｴﾊﾞﾙｴｷﾐﾅﾐ,福岡県,糸島市,前原駅南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191118,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾏｴﾊﾞﾙｷﾀ,福岡県,糸島市,前原北,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191116,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾏｴﾊﾞﾙﾁｭｳｵｳ,福岡県,糸島市,前原中央,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191117,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾏｴﾊﾞﾙﾆｼ,福岡県,糸島市,前原西,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191119,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾏｴﾊﾞﾙﾋｶﾞｼ,福岡県,糸島市,前原東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191139,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾏｴﾊﾞﾙﾐﾅﾐ,福岡県,糸島市,前原南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191583,40230,81915,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾐｸﾓ,福岡県,糸島市,三雲,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191146,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾐｻｶ,福岡県,糸島市,三坂,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191136,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾐｻｷｶﾞｵｶ,福岡県,糸島市,美咲が丘,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191137,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾐﾅｶｾﾞﾀﾞｲ,福岡県,糸島市,南風台,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191142,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾔｼﾏ,福岡県,糸島市,八島,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191144,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾔﾏｷﾞﾀ,福岡県,糸島市,山北,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191115,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾕﾋﾞ,福岡県,糸島市,油比,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8191145,40230,81911,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,ﾗｲｻﾞﾝ,福岡県,糸島市,雷山,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111200,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,福岡県,筑紫郡那珂川町,以下に掲載がない場合,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111224,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｱﾝﾄｸ,福岡県,筑紫郡那珂川町,安徳,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111233,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｲﾁﾉｾ,福岡県,筑紫郡那珂川町,市ノ瀬,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111211,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｲﾏﾐﾂ,福岡県,筑紫郡那珂川町,今光,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111241,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｳｼﾛﾉ,福岡県,筑紫郡那珂川町,後野,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111232,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｳﾒｶﾞﾈ,福岡県,筑紫郡那珂川町,埋金,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111255,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｴｺ,福岡県,筑紫郡那珂川町,恵子,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111221,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｵｳﾂｶﾀﾞｲ,福岡県,筑紫郡那珂川町,王塚台,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111201,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｶﾀﾅﾜ,福岡県,筑紫郡那珂川町,片縄,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111203,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｶﾀﾅﾜｷﾀ,福岡県,筑紫郡那珂川町,片縄北,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111202,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｶﾀﾅﾜﾆｼ,福岡県,筑紫郡那珂川町,片縄西,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111204,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｶﾀﾅﾜﾋｶﾞｼ,福岡県,筑紫郡那珂川町,片縄東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111223,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｶﾐｶｼﾞﾜﾗ,福岡県,筑紫郡那珂川町,上梶原,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111234,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｺﾞｶﾔﾏ,福岡県,筑紫郡那珂川町,五ケ山,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111252,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｺﾞﾛｳﾏﾙ,福岡県,筑紫郡那珂川町,五郎丸,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111222,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ｼﾓｶｼﾞﾜﾗ,福岡県,筑紫郡那珂川町,下梶原,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111253,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾁｭｳ,福岡県,筑紫郡那珂川町,仲,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111256,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾁｭｳﾏﾙ,福岡県,筑紫郡那珂川町,仲丸,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111254,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾄﾞｳｾﾞﾝ,福岡県,筑紫郡那珂川町,道善,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111213,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾅｶﾊﾞﾙ,福岡県,筑紫郡那珂川町,中原,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111214,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾅｶﾊﾞﾙﾋｶﾞｼ,福岡県,筑紫郡那珂川町,中原東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111212,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾅｶﾊﾞﾙﾐﾊﾙｶﾞｵｶ,福岡県,筑紫郡那珂川町,中原観晴が丘,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111236,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾅﾒﾘ,福岡県,筑紫郡那珂川町,南面里,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111235,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾅﾙﾀｹ,福岡県,筑紫郡那珂川町,成竹,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111242,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾆｼｸﾞﾏ,福岡県,筑紫郡那珂川町,西隈,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111246,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾆｼﾊﾀ,福岡県,筑紫郡那珂川町,西畑,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111243,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾋｶﾞｼｸﾞﾏ,福岡県,筑紫郡那珂川町,東隈,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111231,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾌﾆｭｳﾄﾞｳ,福岡県,筑紫郡那珂川町,不入道,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111245,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾍﾞｯｼｮ,福岡県,筑紫郡那珂川町,別所,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111251,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾏﾂﾉｷ,福岡県,筑紫郡那珂川町,松木,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111215,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾏﾂﾊﾞﾗ,福岡県,筑紫郡那珂川町,松原,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111216,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾐﾊﾙｶﾞｵｶ,福岡県,筑紫郡那珂川町,観晴が丘,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8111244,40305,81112,ﾌｸｵｶｹﾝ,ﾁｸｼｸﾞﾝﾅｶｶﾞﾜﾏﾁ,ﾔﾏﾀﾞ,福岡県,筑紫郡那珂川町,山田,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8112100,40341,81121,ﾌｸｵｶｹﾝ,ｶｽﾔｸﾞﾝｳﾐﾏﾁ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,福岡県,糟屋郡宇美町,以下に掲載がない場合,0,0,0,1,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8112104,40341,81121,ﾌｸｵｶｹﾝ,ｶｽﾔｸﾞﾝｳﾐﾏﾁ,ｲﾉ,福岡県,糟屋郡宇美町,井野,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8112101,40341,81121,ﾌｸｵｶｹﾝ,ｶｽﾔｸﾞﾝｳﾐﾏﾁ,ｳﾐ,福岡県,糟屋郡宇美町,宇美,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8112128,40341,81121,ﾌｸｵｶｹﾝ,ｶｽﾔｸﾞﾝｳﾐﾏﾁ,ｳﾐﾁｭｳｵｳ,福岡県,糟屋郡宇美町,宇美中央,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8112125,40341,81121,ﾌｸｵｶｹﾝ,ｶｽﾔｸﾞﾝｳﾐﾏﾁ,ｳﾐﾋｶﾞｼ,福岡県,糟屋郡宇美町,宇美東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8112131,40341,81121,ﾌｸｵｶｹﾝ,ｶｽﾔｸﾞﾝｳﾐﾏﾁ,ｷﾌﾈ,福岡県,糟屋郡宇美町,貴船,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
